time,open,high,low,close
4/18/2017,1176.59,1210,1175.95,1202.58
4/19/2017,1202.59,1209.99,1190,1203.98
4/20/2017,1203.98,1243.88,1201.66,1234.19
4/21/2017,1234.93,1252.32,1231.65,1243.61
4/22/2017,1243.6,1247.15,1199,1233.2
4/23/2017,1231.85,1248.99,1223.42,1241.99
4/24/2017,1242,1254,1234,1253.58
4/25/2017,1253.57,1280,1251.07,1269
4/26/2017,1271.4,1330,1265,1287.99
4/27/2017,1287.92,1342.02,1285,1331.53
4/28/2017,1331,1347.02,1299,1330.7
4/29/2017,1333.93,1342.8,1316,1333
4/30/2017,1336.77,1356,1315.68,1350.21
5/1/2017,1348.88,1425,1341.22,1390.86
5/2/2017,1390.86,1481.73,1388,1447.75
5/3/2017,1447.75,1516.04,1431.02,1503.22
5/4/2017,1503.25,1623.01,1444.94,1537.23
5/5/2017,1537.36,1609,1495,1514.9
5/6/2017,1515.39,1578.97,1505,1558.02
5/7/2017,1554.04,1565,1525,1554.01
5/8/2017,1554.38,1653.97,1554.38,1649.54
5/9/2017,1649.55,1760.4,1616.05,1720.28
5/10/2017,1720.26,1794.21,1682,1772.58
5/11/2017,1774.52,1892,1745.01,1828.45
5/12/2017,1830.85,1832,1650,1691.51
5/13/2017,1690.33,1785.82,1601.46,1776.89
5/14/2017,1776.8,1815,1753,1784
5/15/2017,1782.3,1784,1682.56,1705.48
5/16/2017,1706.07,1750,1641.22,1700.38
5/17/2017,1700.01,1840.42,1670.01,1782.99
5/18/2017,1779,1881.8,1766.33,1878.99
5/19/2017,1879,1969.99,1874.99,1958
5/20/2017,1959.09,2021,1914,2013.99
5/21/2017,2013.99,2063.11,1961.52,2017.55
5/22/2017,2017.55,2230.34,2001,2099.97
5/23/2017,2088.76,2275,2088.45,2264.23
5/24/2017,2265.9,2481.75,2264.64,2420.29
5/25/2017,2420.29,2760.1,2221,2292.53
5/26/2017,2277.01,2599.12,2060,2279.82
5/27/2017,2280.7,2339.94,1850,2042
5/28/2017,2042.89,2313.96,2041.48,2178.81
5/29/2017,2172.54,2350,2110,2292.1
5/30/2017,2290.18,2339.08,2160,2203.51
5/31/2017,2201.7,2334,2154.28,2298.01
6/1/2017,2298.01,2456.39,2296.81,2413.63
6/2/2017,2413.58,2489,2370.03,2488.94
6/3/2017,2488.94,2584.34,2445,2540.94
6/4/2017,2538.1,2569,2460,2530.27
6/5/2017,2530.27,2699.35,2525.28,2698
6/6/2017,2698,2933,2689.4,2880.74
6/7/2017,2875.71,2893.28,2612.5,2683.03
6/8/2017,2680.24,2815,2613.13,2806
6/9/2017,2805.46,2868.23,2780.43,2822.32
6/10/2017,2818,2912.98,2800,2899.99
6/11/2017,2899.01,2967.46,2861.53,2954.22
6/12/2017,2954.23,2980,2480.03,2667.06
6/13/2017,2656.97,2783.62,2638.62,2703.02
6/14/2017,2705.99,2801,2320,2450
6/15/2017,2451.42,2516.2,2120,2424.91
6/16/2017,2424.96,2540,2307.66,2484.68
6/17/2017,2484.68,2674.4,2420.53,2630
6/18/2017,2630.06,2665,2460.62,2516.98
6/19/2017,2516.98,2598,2480.96,2598
6/20/2017,2598,2783,2581,2740
6/21/2017,2734.03,2789,2611,2657.04
6/22/2017,2658.67,2740,2594.61,2713.48
6/23/2017,2713.48,2745,2657.46,2685.05
6/24/2017,2685.05,2724.96,2512.13,2557.66
6/25/2017,2557.66,2635.72,2432,2502.03
6/26/2017,2502.26,2550.03,2315.01,2421.22
6/27/2017,2421.21,2564.97,2291,2561.86
6/28/2017,2565,2593,2468.01,2559.9
6/29/2017,2550.99,2594.78,2500.31,2541.59
6/30/2017,2538.41,2564.58,2451,2465.49
7/1/2017,2465.48,2517.11,2390,2412.41
7/2/2017,2421.3,2528.72,2374.34,2504.37
7/3/2017,2504.81,2595,2472.68,2550.47
7/4/2017,2540.07,2639.47,2540.07,2596.12
7/5/2017,2594.52,2623,2530.1,2602.9
7/6/2017,2602.9,2614,2522,2600.39
7/7/2017,2599.01,2605,2475,2501.46
7/8/2017,2501.46,2555,2462,2550.07
7/9/2017,2550.13,2564.65,2500.5,2502.28
7/10/2017,2504,2527.88,2261.85,2323.45
7/11/2017,2323.45,2399,2242.62,2305.98
7/12/2017,2301.55,2408.84,2239.54,2388
7/13/2017,2383.97,2425.16,2312.93,2339.99
7/14/2017,2340,2357.84,2140,2213.37
7/15/2017,2209.44,2219.99,1967.65,1970.51
7/16/2017,1970.51,2044.44,1830,1917.63
7/17/2017,1917.72,2229.97,1910.57,2226
7/18/2017,2226,2392,2164,2303.71
7/19/2017,2308.82,2402.5,2223,2265.21
7/20/2017,2265.51,2938,2265.51,2875.03
7/21/2017,2880,2887.45,2611.39,2670
7/22/2017,2667.01,2882,2644.59,2832.71
7/23/2017,2824.82,2855,2640,2749.02
7/24/2017,2756.8,2800,2701,2759.98
7/25/2017,2759.95,2775.79,2450,2564.82
7/26/2017,2564.74,2608.96,2400,2524.99
7/27/2017,2524.99,2695,2509.63,2666.33
7/28/2017,2666.33,2825,2655.82,2777.01
7/29/2017,2777.01,2785.65,2631.78,2680.56
7/30/2017,2681.6,2774.45,2569.69,2742.37
7/31/2017,2745.76,2889.99,2680.01,2855.81
8/1/2017,2855.81,2929.17,2615,2731
8/2/2017,2732,2760,2650,2703.51
8/3/2017,2703.51,2807.44,2698.83,2793.37
8/4/2017,2793.34,2877.52,2765.91,2855
8/5/2017,2851.01,3339.66,2848.32,3263.62
8/6/2017,3263.51,3296.51,3146.1,3222.75
8/7/2017,3216.78,3430,3186,3387.55
8/8/2017,3387.54,3490,3300,3412.41
8/9/2017,3408.46,3423.1,3178.72,3342.99
8/10/2017,3342.99,3448,3311.17,3413.03
8/11/2017,3410,3705,3390.67,3645.06
8/12/2017,3651.74,3934,3586.95,3855.1
8/13/2017,3855.04,4190,3841.71,4053.87
8/14/2017,4053.87,4329.43,3964.96,4306.23
8/15/2017,4320.95,4400,3800,4155.67
8/16/2017,4154.99,4379.78,3926.06,4378.84
8/17/2017,4361.99,4480,4167.21,4276.5
8/18/2017,4260.47,4368,3964.96,4100
8/19/2017,4100,4188,3900,4099.55
8/20/2017,4091.99,4125.95,4000,4058.68
8/21/2017,4058.64,4080,3949.78,3987.52
8/22/2017,3987.51,4139.31,3600,4085
8/23/2017,4078,4248.97,4051.94,4108.12
8/24/2017,4121.78,4350,4082.57,4300.34
8/25/2017,4308.8,4449.98,4270,4355.98
8/26/2017,4348.17,4369.78,4232.43,4333.38
8/27/2017,4333.38,4393.3,4290.32,4337.68
8/28/2017,4329.91,4399.72,4169.01,4379.99
8/29/2017,4385,4649.78,4336.26,4578.82
8/30/2017,4578.82,4642.22,4479,4573.2
8/31/2017,4573.15,4765.21,4566.66,4734.26
9/1/2017,4734.26,4935,4671.09,4921.7
9/2/2017,4921.71,4979.9,4488.5,4599.9
9/3/2017,4599.9,4700,4385,4606.26
9/4/2017,4603.68,4613.97,4058.5,4277
9/5/2017,4282.53,4474.88,4001.93,4396.52
9/6/2017,4397.38,4649.23,4356.42,4605.8
9/7/2017,4605.81,4674.34,4475,4615
9/8/2017,4615,4679.97,4125.99,4312
9/9/2017,4327.41,4379.78,4164,4308.72
9/10/2017,4322.44,4322.44,4010,4226.22
9/11/2017,4226.21,4353.49,4092.4,4207.31
9/12/2017,4198.89,4377.65,4080,4172.56
9/13/2017,4170.6,4179.14,3720.01,3865.34
9/14/2017,3861.89,3921.74,3210,3227.79
9/15/2017,3227.79,3820,2972.01,3700.01
9/16/2017,3699.89,3872.9,3500,3678.93
9/17/2017,3669.07,3772.52,3463,3662.99
9/18/2017,3662.95,4122.7,3659.42,4101.6
9/19/2017,4102,4119.7,3848.35,3888.8
9/20/2017,3888.8,4050,3820.56,3874.46
9/21/2017,3864,3914,3573,3617.05
9/22/2017,3607.83,3761.84,3514,3612.18
9/23/2017,3611.91,3810.25,3552,3779.17
9/24/2017,3781.13,3783.25,3615,3664.22
9/25/2017,3667.01,3968.59,3658.39,3918
9/26/2017,3920.66,3970,3850.61,3888.03
9/27/2017,3883.95,4226.73,3870,4199.29
9/28/2017,4202.34,4270.01,4123.5,4184.84
9/29/2017,4183.47,4227.62,4022.02,4164.82
9/30/2017,4162.04,4349,4154.28,4326.09
10/1/2017,4326.09,4377.22,4216,4377.22
10/2/2017,4369.33,4453,4352,4391.48
10/3/2017,4391.41,4425,4218,4315.83
10/4/2017,4315.73,4343,4170.07,4219.53
10/5/2017,4219.74,4358.97,4137.96,4301.09
10/6/2017,4301.09,4425,4278.4,4362.95
10/7/2017,4356.09,4463,4312.82,4423.3
10/8/2017,4422.72,4612,4404.5,4597.98
10/9/2017,4597.97,4865,4541,4764.7
10/10/2017,4761.67,4909.97,4700,4749.29
10/11/2017,4747.9,4869.78,4700,4822.01
10/12/2017,4822.01,5445,4793.66,5445
10/13/2017,5444,5846.43,5380,5653.6
10/14/2017,5653.58,5817.34,5558.26,5801.29
10/15/2017,5795.01,5830,5415,5679.7
10/16/2017,5683.92,5807.11,5548,5745.72
10/17/2017,5752.2,5776.31,5506.78,5597.31
10/18/2017,5591.97,5617.75,5101.36,5582.05
10/19/2017,5572.64,5735.14,5512.06,5698.69
10/20/2017,5700,6074,5589.8,5977.29
10/21/2017,5977.26,6180,5871,6013.46
10/22/2017,6010.85,6071.07,5700,5969
10/23/2017,5967.38,6045.34,5617.75,5871.17
10/24/2017,5869.82,5870,5453.01,5523.4
10/25/2017,5518.49,5748,5366,5735.88
10/26/2017,5741.35,5988,5683,5890
10/27/2017,5889.99,5994.06,5674.06,5771.89
10/28/2017,5773.03,5875.66,5646.18,5730.69
10/29/2017,5731.7,6316.85,5683,6137.37
10/30/2017,6133.01,6229.77,6024.03,6119.99
10/31/2017,6120,6449.78,6072.81,6434.21
11/1/2017,6434.24,6756.36,6340.01,6741.59
11/2/2017,6745.04,7354.1,6700,7030
11/3/2017,7030,7500,6925.22,7146.82
11/4/2017,7145.24,7569.9,6994,7388.83
11/5/2017,7388.79,7590,7275.16,7372.72
11/6/2017,7373.3,7421.39,6922.07,6967.68
11/7/2017,6967.64,7244.69,6945,7130.28
11/8/2017,7131.38,7888,7080.01,7450.32
11/9/2017,7465.06,7490,7061.2,7148
11/10/2017,7150.61,7343.18,6429.44,6588.18
11/11/2017,6588.18,6820,6218,6355.13
11/12/2017,6355.13,6488.88,5555.55,5870.37
11/13/2017,5870.03,6775.75,5846,6525.17
11/14/2017,6524.69,6750,6466.88,6609
11/15/2017,6609,7350,6609,7294
11/16/2017,7294,7976.79,7120.85,7846.96
11/17/2017,7846.96,7997,7528.5,7674.99
11/18/2017,7675,7858,7431.54,7771.03
11/19/2017,7775.55,8087.35,7675,8016.58
11/20/2017,8016.58,8269.99,7900,8226.17
11/21/2017,8226.14,8354.46,7770,8095.23
11/22/2017,8095.19,8310.89,8045.76,8214.69
11/23/2017,8214.69,8279.76,7980,7989
11/24/2017,7988.96,8340,7876,8199.19
11/25/2017,8199.83,8737,8114.78,8717.99
11/26/2017,8718,9366.6,8538.2,9271.06
11/27/2017,9278.99,9721.7,9267,9708.07
11/28/2017,9708.06,9968,9582.25,9868.82
11/29/2017,9877.63,11395,9250,9824.68
11/30/2017,9833.7,10618.29,9000,9947.67
12/1/2017,9927.29,10949.89,9370.11,10840.45
12/2/2017,10840.45,11200,10637.69,10872
12/3/2017,10875.68,11800.01,10513.16,11250
12/4/2017,11250,11613.07,10850,11613.07
12/5/2017,11613.07,11850,11384.25,11677
12/6/2017,11676.99,13700,11659.8,13623.5
12/7/2017,13623,16615.62,13085.9,16599.99
12/8/2017,16599.99,16666.66,13482.42,15800
12/9/2017,15799.87,15998.5,12701.05,14607.49
12/10/2017,14601.01,15385,13011,14691
12/11/2017,14690.99,17270,14677.19,16470
12/12/2017,16470,17428.42,15967.29,16650.01
12/13/2017,16650.01,17107.03,15497.69,16250
12/14/2017,16245.02,16830.45,15852.69,16404.99
12/15/2017,16404.99,17934,16337.19,17471.5
12/16/2017,17477.98,19377,17269.99,19187.78
12/17/2017,19187.78,19666,18465,18953
12/18/2017,18953,19220,17835.2,18940.57
12/19/2017,18940.58,19160.79,16831.26,17700
12/20/2017,17700,17950,15343.04,16466.98
12/21/2017,16466.98,17281.17,15005,15600.01
12/22/2017,15600,15795.61,11159.93,14009.79
12/23/2017,13980,15756.22,13496.48,14619
12/24/2017,14619,14619.1,12488,14157.87
12/25/2017,14107.87,14650,13210,13911.28
12/26/2017,13925.5,16147.87,13746.95,15764.44
12/27/2017,15764.45,16480.52,14484,15364.93
12/28/2017,15390.05,15474.19,13500,14470.07
12/29/2017,14436.99,15111,13998,14340
12/30/2017,14351,14463.28,12050,12640
12/31/2017,12640,14296.06,12491.21,13880
1/1/2018,13880,13941.75,12801.38,13443.41
1/2/2018,13394.2,15257.53,12910.58,14678.94
1/3/2018,14670.96,15500,14546.28,15155.62
1/4/2018,15155.62,15430.27,14192.37,15143.67
1/5/2018,15143.67,17200,14810,16928
1/6/2018,16927.99,17234.99,16220,17149.67
1/7/2018,17142.43,17149.97,15707.16,16124.02
1/8/2018,16173.98,16300,13900,14999.99
1/9/2018,14999.99,15367.18,14123.97,14403.51
1/10/2018,14403.51,14900,13412,14890.02
1/11/2018,14899.99,14973.07,12800,13243.83
1/12/2018,13249.99,14152.19,12807.27,13781.41
1/13/2018,13829.28,14619.1,13789.42,14197.78
1/14/2018,14197.78,14365.81,13072.22,13647.99
1/15/2018,13647.99,14394.36,13429.25,13607.04
1/16/2018,13581.66,13607.04,10162,11386.34
1/17/2018,11393.97,11794.07,9222,11191.35
1/18/2018,11199,12146,10693,11247.57
1/19/2018,11290.9,12050.39,11025.18,11552
1/20/2018,11560.82,13052.12,11515.94,12775.99
1/21/2018,12782.99,12791.88,11100,11558.87
1/22/2018,11558.87,11910.78,10028.41,10808.99
1/23/2018,10810,11409.87,9927.54,10851.82
1/24/2018,10848.99,11500,10488.13,11400.96
1/25/2018,11400.98,11741.82,10868.57,11155.54
1/26/2018,11140.01,11635,10263.32,11092.95
1/27/2018,11093.74,11630.47,10815.84,11446.54
1/28/2018,11446.54,11989.15,11360.52,11685.58
1/29/2018,11685.58,11820.01,10991,11162.62
1/30/2018,11162.62,11222.36,9731.2,9971
1/31/2018,9971,10324,9514.96,10149
2/1/2018,10148.99,10187.56,8455,8998.99
2/2/2018,9010.87,9096.79,7625.25,8838.83
2/3/2018,8838.29,9491.2,8170.71,9225.86
2/4/2018,9225.31,9350.09,7825,8191
2/5/2018,8190.78,8335.56,6600,6874.27
2/6/2018,6878.65,8150,5920.72,7737.37
2/7/2018,7737.26,8649,7213.8,7588.01
2/8/2018,7588.01,8644.36,7565.5,8259.76
2/9/2018,8259.42,8779.62,7753.32,8693.98
2/10/2018,8693.98,9090.8,8170.86,8560
2/11/2018,8560,8560,7820,8067
2/12/2018,8077.25,8995,8067,8899
2/13/2018,8891.2,8951.89,8360.13,8522.99
2/14/2018,8504.57,9515,8504.57,9490.98
2/15/2018,9490.98,10234,9350,10018
2/16/2018,10011.3,10300,9707.51,10196
2/17/2018,10203.14,11135.83,10053.5,11101
2/18/2018,11101,11300,10153.15,10421.06
2/19/2018,10433.68,11262.48,10307.51,11173
2/20/2018,11159.12,11780,11080.37,11233.41
2/21/2018,11233.42,11275.74,10256,10449.4
2/22/2018,10446.79,10935,9731.2,9843.34
2/23/2018,9833.25,10405.3,9600,10166.1
2/24/2018,10135.2,10540.63,9373.48,9689.99
2/25/2018,9688.26,9883.41,9260,9590.04
2/26/2018,9595.99,10461.97,9376.34,10324.7
2/27/2018,10329.99,10850,10150,10566.3
2/28/2018,10572.49,11064.75,10255.07,10314.9
3/1/2018,10314.99,11090,10223.41,10903.13
3/2/2018,10917.37,11175,10774.01,11029.99
3/3/2018,11032.81,11503.24,11022.85,11445
3/4/2018,11445,11511,11054.91,11463.27
3/5/2018,11479.68,11688,11383.66,11419.24
3/6/2018,11417.39,11420.01,10560.19,10723.76
3/7/2018,10723.01,10911.78,9450,9913.03
3/8/2018,9904.52,10150,9078.95,9285.32
3/9/2018,9293.06,9420.39,8366,9230
3/10/2018,9228.83,9514.96,8697,8791.47
3/11/2018,8795.04,9768.37,8450,9535.04
3/12/2018,9535.04,9892,8742.07,9120.75
3/13/2018,9115.24,9482.79,8830,9142.32
3/14/2018,9152.07,9356.14,7948,8196.69
3/15/2018,8195.99,8425,7682,8265.05
3/16/2018,8265.05,8613.06,7914.08,8258.54
3/17/2018,8258.54,8356.4,7730.23,7860.83
3/18/2018,7860.83,8324.92,7325.37,8188.24
3/19/2018,8205.55,8718.74,8114.17,8596.93
3/20/2018,8596.79,9051,8313.01,8904.02
3/21/2018,8904.02,9188.1,8754.83,8893.79
3/22/2018,8892.18,9099.59,8503.52,8704.67
3/23/2018,8708.52,8920.79,8265,8920.79
3/24/2018,8917.99,9020,8505,8547
3/25/2018,8541.96,8680,8368.63,8453.9
3/26/2018,8451.12,8500,7831.15,8149.66
3/27/2018,8152.26,8211.62,7742.11,7791.7
3/28/2018,7791.69,8104.98,7723.03,7932.41
3/29/2018,7932.41,7968,6914.53,7088.38
3/30/2018,7086.14,7302.35,6550,6850
3/31/2018,6839.63,7231.73,6794.26,6928.62
4/1/2018,6926.5,7045.71,6427.16,6813.52
4/2/2018,6816.31,7106.5,6759.96,7052.76
4/3/2018,7052.75,7506.84,7001.28,7416.27
4/4/2018,7415.53,7430,6710.38,6799.95
4/5/2018,6799.37,6928.7,6578.95,6771.69
4/6/2018,6771.3,6850,6510,6618.33
4/7/2018,6627.7,7069.13,6600.99,6904.9
4/8/2018,6904.21,7104.52,6894.8,7027.26
4/9/2018,7027.26,7175.83,6611.49,6780.1
4/10/2018,6782.39,6900,6653.21,6835.67
4/11/2018,6824.75,6984.92,6809.26,6940.94
4/12/2018,6940.94,8069.34,6758.45,7923.78
4/13/2018,7923.78,8239.33,7753.32,7896.92
4/14/2018,7885.9,8232.14,7835,8000.41
4/15/2018,8003.39,8417,8001.23,8354.22
4/16/2018,8353.43,8424.99,7905,8048.15
4/17/2018,8054.68,8160.85,7806.81,7890.87
4/18/2018,7890.87,8235,7870.35,8172.84
4/19/2018,8172.83,8297.99,8074.44,8271.31
4/20/2018,8273,8934,8216.9,8861
4/21/2018,8865.78,9023.4,8608,8920.71
4/22/2018,8924.93,9036.52,8760,8789.96
4/23/2018,8781.7,9006.39,8771.22,8946.95
4/24/2018,8942,9737.16,8930,9648
4/25/2018,9648.36,9755.53,8751,8864.99
4/26/2018,8855.07,9326.79,8647.29,9274.48
4/27/2018,9277.32,9387.82,8901.09,8921.43
4/28/2018,8916.54,9442.34,8854.47,9345.11
4/29/2018,9352.97,9538.75,9180,9393.99
4/30/2018,9396.32,9443.96,9111,9242.17
5/1/2018,9243.51,9249.99,8815.91,9066.9
5/2/2018,9066.9,9259.16,8975.23,9222
5/3/2018,9220,9799.99,9165.19,9732.43
5/4/2018,9737,9784.73,9527.38,9696.57
5/5/2018,9689,9948.98,9670.68,9823.28
5/6/2018,9827.04,9918.41,9375,9623.54
5/7/2018,9621.99,9634.5,9175,9359.52
5/8/2018,9356.79,9450,9015,9167.69
5/9/2018,9181.52,9368.79,8974.62,9308.49
5/10/2018,9308.49,9393,8987.74,9020.99
5/11/2018,9007.19,9018.38,8351,8411.42
5/12/2018,8408.79,8652.8,8208.81,8481.6
5/13/2018,8481.72,8775.9,8335.56,8696.58
5/14/2018,8696.54,8900.9,8286.57,8674.36
5/15/2018,8674.53,8865,8400,8474.99
5/16/2018,8481.99,8505.33,8100.01,8346.59
5/17/2018,8337.77,8500,7980,8067.03
5/18/2018,8058.16,8275.1,7929.53,8248.87
5/19/2018,8248.99,8395,8141.08,8231.2
5/20/2018,8225.55,8590,8170.71,8518.48
5/21/2018,8518.64,8589.1,8320,8391.76
5/22/2018,8403.23,8417.65,7951.41,7984.08
5/23/2018,7983.98,8032.01,7435.49,7502.89
5/24/2018,7509.99,7733.99,7267.24,7586.88
5/25/2018,7579.3,7661.07,7328.13,7471.18
5/26/2018,7459.21,7622.87,7276.04,7335.99
5/27/2018,7335.99,7412.57,7213.09,7347.39
5/28/2018,7348.64,7445,7084.99,7112.5
5/29/2018,7112.2,7537,7026.9,7469.45
5/30/2018,7469.45,7559,7273.89,7375.73
5/31/2018,7375.64,7601.23,7330.22,7492.28
6/1/2018,7492.28,7620.01,7348.45,7511.6
6/2/2018,7511.72,7700,7438.92,7642
6/3/2018,7642,7790.69,7581.03,7703.67
6/4/2018,7712.97,7764.44,7449.68,7488.26
6/5/2018,7494.99,7685,7360,7617.98
6/6/2018,7617.98,7695.46,7482.61,7658.57
6/7/2018,7658.99,7750,7618.99,7689.28
6/8/2018,7676.41,7697,7542,7618.11
6/9/2018,7618.11,7686.45,7468.31,7492.7
6/10/2018,7498,7498,6627.7,6781.17
6/11/2018,6781.17,6919.97,6634.86,6880.61
6/12/2018,6880.76,6880.76,6461.42,6557.67
6/13/2018,6557.66,6624.45,6120,6307.4
6/14/2018,6308.49,6708.1,6270.69,6646.1
6/15/2018,6638.8,6666.66,6370,6390.6
6/16/2018,6390.6,6557.81,6333.63,6487.92
6/17/2018,6487.92,6575.35,6429.23,6453.41
6/18/2018,6451.03,6793,6381.25,6707.5
6/19/2018,6711.3,6841.81,6660.21,6736.52
6/20/2018,6728.44,6809.26,6558.95,6756.58
6/21/2018,6756.6,6792.2,6677.85,6718.33
6/22/2018,6718.33,6737.97,5940,6050.45
6/23/2018,6055.17,6261,6048.54,6177.38
6/24/2018,6169.91,6255.05,5780,6153.4
6/25/2018,6153.6,6365.34,6075.01,6253.61
6/26/2018,6252.28,6277,6025.68,6068
6/27/2018,6073.99,6181.11,5985,6135.64
6/28/2018,6135.64,6165.49,5818.14,5848.33
6/29/2018,5845.2,6299,5774.72,6204.24
6/30/2018,6204.01,6510,6190.28,6385.71
7/1/2018,6385.75,6438.55,6259.34,6349.99
7/2/2018,6345.48,6667.57,6270.69,6612.98
7/3/2018,6605.46,6666,6464.39,6507.99
7/4/2018,6507.99,6792.28,6413.2,6584.25
7/5/2018,6575.62,6700,6445.31,6533.69
7/6/2018,6533.69,6636.15,6449.76,6596.53
7/7/2018,6604.74,6820,6510,6759.99
7/8/2018,6755.46,6783.54,6674.6,6706.6
7/9/2018,6706.6,6814.72,6620,6666.75
7/10/2018,6666.75,6683.9,6270.84,6299.46
7/11/2018,6304.45,6400,6285,6380
7/12/2018,6379.13,6380,6072,6243.88
7/13/2018,6243.53,6337.25,6121.01,6215.59
7/14/2018,6208.78,6317.84,6180,6243.98
7/15/2018,6245.99,6397.21,6227.76,6349.3
7/16/2018,6353.25,6755,6333.63,6721.04
7/17/2018,6721.21,7468.31,6657.95,7310.71
7/18/2018,7310.71,7599.98,7239.15,7374.88
7/19/2018,7384.92,7570.9,7278.84,7471.42
7/20/2018,7474.35,7696.88,7265,7330.84
7/21/2018,7330.84,7458,7212,7409.92
7/22/2018,7398.16,7581.03,7336.15,7396.6
7/23/2018,7393.5,7800,7369.86,7719.62
7/24/2018,7712.46,8496.96,7691.14,8403.83
7/25/2018,8394.48,8475,8049.22,8174.06
7/26/2018,8174.06,8314.23,7855.97,7926
7/27/2018,7926,8274.98,7798.48,8183.05
7/28/2018,8177.72,8259,8051.43,8237.74
7/29/2018,8231.07,8299.99,8109.74,8216.74
7/30/2018,8216.74,8295,7853.01,8160.21
7/31/2018,8162.28,8162.37,7633.67,7725.43
8/1/2018,7726.85,7761.56,7440,7602.01
8/2/2018,7600.22,7709.98,7455,7536.37
8/3/2018,7535,7542.92,7286.41,7416.98
8/4/2018,7416.98,7494.48,6926,7009.99
8/5/2018,7009.94,7086.8,6888.88,7032.61
8/6/2018,7028.89,7157.93,6835.06,6936.11
8/7/2018,6932.18,7155,6671,6717.68
8/8/2018,6717.67,6717.68,6121,6283.59
8/9/2018,6283.89,6627,6190.01,6543.76
8/10/2018,6544.98,6584.05,5995.75,6139.99
8/11/2018,6139.99,6494.13,6000,6239.98
8/12/2018,6240.49,6493.77,6163.44,6310.82
8/13/2018,6311.99,6544.37,6142.2,6252.63
8/14/2018,6252.63,6254.02,5880,6193.62
8/15/2018,6194.3,6628.5,6186.02,6272.3
8/16/2018,6273.34,6477.57,6208.37,6313.51
8/17/2018,6314.08,6584.49,6290.64,6580.15
8/18/2018,6578.13,6615,6303,6399.28
8/19/2018,6397.37,6545,6312,6481.99
8/20/2018,6481.63,6522.99,6223.9,6260.82
8/21/2018,6260.83,6513.28,6246.05,6479.27
8/22/2018,6478.99,6906.81,6250,6355.76
8/23/2018,6355.97,6575.99,6344.8,6525.01
8/24/2018,6525.99,6721.09,6445.32,6692.94
8/25/2018,6692.99,6800,6664.25,6732.4
8/26/2018,6732.99,6775.34,6558.95,6700.46
8/27/2018,6700.13,6944.47,6641.35,6904.51
8/28/2018,6911.7,7125.28,6861.17,7080.94
8/29/2018,7079.46,7124.06,6890,7032.96
8/30/2018,7034.47,7055.97,6792.85,6984.01
8/31/2018,6984.34,7101.03,6879,7017.35
9/1/2018,7015.78,7300.18,7015.22,7185.01
9/2/2018,7195.8,7334.5,7130.63,7290.31
9/3/2018,7291.94,7340.08,7184,7258.99
9/4/2018,7261.29,7411.85,7231,7361
9/5/2018,7353.48,7387,6650,6679.3
9/6/2018,6671.95,6705.59,6253.29,6493.09
9/7/2018,6488.01,6525,6322,6400
9/8/2018,6401.01,6465.46,6113.23,6178.31
9/9/2018,6178.31,6451.51,6094.38,6236.04
9/10/2018,6238.99,6351.13,6223.9,6301.99
9/11/2018,6303.99,6405,6162.06,6279.99
9/12/2018,6274.6,6350,6192.89,6322.45
9/13/2018,6326.83,6537.46,6324.37,6485.7
9/14/2018,6482.95,6587,6384.36,6476.51
9/15/2018,6476.51,6570.1,6466.74,6520.15
9/16/2018,6521.49,6524.84,6349.47,6499.98
9/17/2018,6499.28,6530.24,6200,6254.52
9/18/2018,6251.49,6390,6226.63,6332.34
9/19/2018,6330,6510,6100,6388.4
9/20/2018,6388.4,6535.11,6333.63,6492.98
9/21/2018,6492.98,6775.34,6483.83,6749.45
9/22/2018,6748.85,6826.28,6624.79,6710.01
9/23/2018,6710.01,6774.91,6659,6702.22
9/24/2018,6703.37,6721.68,6550.96,6581.52
9/25/2018,6578.7,6579.59,6324.96,6428.99
9/26/2018,6428.09,6540,6379.44,6461.51
9/27/2018,6454.32,6736.85,6431.95,6681.62
9/28/2018,6684.5,6792.28,6525.67,6610.76
9/29/2018,6609.02,6609.02,6454,6579.38
9/30/2018,6574.29,6628.06,6510,6597.81
10/1/2018,6597.79,6638.15,6477.57,6571.2
10/2/2018,6569.32,6597,6447.28,6500
10/3/2018,6500,6510,6396.34,6456.77
10/4/2018,6454.81,6604.89,6450.58,6547.56
10/5/2018,6548.83,6641.35,6510,6582.12
10/6/2018,6582.11,6595.69,6526.28,6544.08
10/7/2018,6547.93,6600,6493.92,6577.63
